continent,location,date,population,new_cases,new_vaccinations,total_vaccinations,RollingPeopleInfected,RollingPeopleVaccinated,percent_infected,percent_vaccinated
Asia,Turkey,2021-03-11,84339067,14046,142211,10502494,2012764,10502494,2.39,12.45
Asia,Turkey,2021-03-12,84339067,14941,239783,10742277,2027705,10742277,2.4,12.74
Asia,Turkey,2021-03-13,84339067,15082,181007,10923284,2042787,10923284,2.42,12.95
Asia,Turkey,2021-03-14,84339067,13378,68811,10992095,2056165,10992095,2.44,13.03
Asia,Turkey,2021-03-15,84339067,15503,269517,11261612,2071668,11261612,2.46,13.35
Asia,Turkey,2021-03-16,84339067,16749,434684,11696296,2088417,11696296,2.48,13.87
Asia,Turkey,2021-03-17,84339067,18912,445949,12142245,2107329,12142245,2.5,14.4
Asia,Turkey,2021-03-18,84339067,20049,289237,12431482,2127378,12431482,2.52,14.74
Asia,Turkey,2021-03-19,84339067,21030,413095,12844577,2148408,12844577,2.55,15.23
Asia,Turkey,2021-03-20,84339067,21061,185177,13029754,2169469,13029754,2.57,15.45
Asia,Turkey,2021-03-21,84339067,20428,27968,13057722,2189897,13057722,2.6,15.48
Asia,Turkey,2021-03-22,84339067,22216,208230,13265952,2212113,13265952,2.62,15.73
Asia,Turkey,2021-03-23,84339067,26182,323215,13589167,2238295,13589167,2.65,16.11
Asia,Turkey,2021-03-24,84339067,29762,380700,13969867,2268057,13969867,2.69,16.56
Asia,Turkey,2021-03-25,84339067,28731,257543,14227410,2296788,14227410,2.72,16.87
Asia,Turkey,2021-03-26,84339067,29081,263837,14491247,2325869,14491247,2.76,17.18
Asia,Turkey,2021-03-27,84339067,30021,161412,14652659,2355890,14652659,2.79,17.37
Asia,Turkey,2021-03-29,84339067,32404,,14949260,2417352,14652659,2.87,17.37
Asia,Turkey,2021-03-30,84339067,37303,352202,15301462,2454655,15004861,2.91,17.79
Asia,Turkey,2021-03-31,84339067,39302,533325,15834787,2493957,15538186,2.96,18.42
Asia,Turkey,2021-04-01,84339067,40806,313896,16148683,2534763,15852082,3.01,18.8
Asia,Turkey,2021-04-02,84339067,42308,168487,16317170,2577071,16020569,3.06,19.0
Asia,Turkey,2021-04-03,84339067,44756,285749,16602919,2621827,16306318,3.11,19.33
Asia,Turkey,2021-04-04,84339067,41998,80148,16683067,2663825,16386466,3.16,19.43
Asia,Turkey,2021-04-05,84339067,42551,310507,16993574,2706376,16696973,3.21,19.8
Asia,Turkey,2021-04-06,84339067,49584,374301,17367875,2755960,17071274,3.27,20.24
Asia,Turkey,2021-04-07,84339067,54740,337013,17704888,2810700,17408287,3.33,20.64
Asia,Turkey,2021-04-08,84339067,55941,384895,18089783,2866641,17793182,3.4,21.1
Asia,Turkey,2021-04-09,84339067,55791,230601,18320384,2922432,18023783,3.47,21.37
Asia,Turkey,2021-04-10,84339067,52676,124970,18445354,2975108,18148753,3.53,21.52
Asia,Turkey,2021-04-11,84339067,50678,49442,18494796,3025786,18198195,3.59,21.58
Asia,Turkey,2021-04-12,84339067,54562,234182,18728978,3080348,18432377,3.65,21.86
Asia,Turkey,2021-04-13,84339067,59187,333780,19062758,3139535,18766157,3.72,22.25
Asia,Turkey,2021-04-14,84339067,62797,209917,19272675,3202332,18976074,3.8,22.5
Asia,Turkey,2021-04-15,84339067,61400,172594,19445269,3263732,19148668,3.87,22.7
Asia,Turkey,2021-04-16,84339067,63082,366505,19811774,3326814,19515173,3.94,23.14
Asia,Turkey,2021-04-17,84339067,62606,125585,19937359,3389420,19640758,4.02,23.29
Asia,Turkey,2021-04-18,84339067,55802,32856,19970215,3445222,19673614,4.08,23.33
Asia,Turkey,2021-04-19,84339067,55149,105289,20075504,3500371,19778903,4.15,23.45
Asia,Turkey,2021-04-20,84339067,61028,207723,20283227,3561399,19986626,4.22,23.7
Asia,Turkey,2021-04-21,84339067,61967,194458,20477685,3623366,20181084,4.3,23.93
Asia,Turkey,2021-04-22,84339067,54791,251290,20728975,3678157,20432374,4.36,24.23
Asia,Turkey,2021-04-23,84339067,49438,158452,20887427,3727595,20590826,4.42,24.41
Asia,Turkey,2021-04-24,84339067,40596,180976,21068403,3768191,20771802,4.47,24.63
Asia,Turkey,2021-04-25,84339067,38553,62560,21130963,3806744,20834362,4.51,24.7
Asia,Turkey,2021-04-26,84339067,37312,263822,21394785,3844056,21098184,4.56,25.02
Asia,Turkey,2021-04-27,84339067,43301,283676,21678461,3887357,21381860,4.61,25.35
Asia,Turkey,2021-04-28,84339067,40444,454342,22132803,3927801,21836202,4.66,25.89
Asia,Turkey,2021-04-29,84339067,37674,435369,22568172,3965475,22271571,4.7,26.41
Asia,Turkey,2021-04-30,84339067,31891,248719,22816891,3997366,22520290,4.74,26.7
North America,Turks and Caicos Islands,2021-03-29,38718,,,24300,,,,
North America,Turks and Caicos Islands,2021-04-11,38718,,,25039,,,,
Africa,Uganda,2021-03-12,45741000,9,,1015,40544,,0.09,
Africa,Uganda,2021-03-13,45741000,0,200,1215,40544,200,0.09,0.0
Africa,Uganda,2021-03-14,45741000,37,0,1215,40581,200,0.09,0.0
Africa,Uganda,2021-03-15,45741000,10,1626,2841,40591,1826,0.09,0.0
Africa,Uganda,2021-03-16,45741000,2,1843,4684,40593,3669,0.09,0.01
Africa,Uganda,2021-03-17,45741000,14,3236,7920,40607,6905,0.09,0.02
Africa,Uganda,2021-03-18,45741000,18,5107,13027,40625,12012,0.09,0.03
Africa,Uganda,2021-03-19,45741000,26,4516,17543,40651,16528,0.09,0.04
Africa,Uganda,2021-03-20,45741000,0,1465,19008,40651,17993,0.09,0.04
Africa,Uganda,2021-03-21,45741000,20,4519,23527,40671,22512,0.09,0.05
Africa,Uganda,2021-03-22,45741000,16,2333,25860,40687,24845,0.09,0.05
Africa,Uganda,2021-03-23,45741000,32,6666,32526,40719,31511,0.09,0.07
Africa,Uganda,2021-03-24,45741000,0,13918,46444,40719,45429,0.09,0.1
Africa,Uganda,2021-03-25,45741000,15,220,46664,40734,45649,0.09,0.1
Africa,Uganda,2021-03-26,45741000,17,0,46664,40751,45649,0.09,0.1
Africa,Uganda,2021-03-27,45741000,16,13475,60139,40767,59124,0.09,0.13
Africa,Uganda,2021-03-28,45741000,27,9562,69701,40794,68686,0.09,0.15
Africa,Uganda,2021-03-29,45741000,26,11135,80836,40820,79821,0.09,0.17
Africa,Uganda,2021-03-30,45741000,19,9360,90196,40839,89181,0.09,0.19
Africa,Uganda,2021-04-04,45741000,0,,129634,40962,89181,0.09,0.19
Africa,Uganda,2021-04-05,45741000,54,8430,138064,41016,97611,0.09,0.21
Africa,Uganda,2021-04-06,45741000,7,5961,144025,41023,103572,0.09,0.23
Africa,Uganda,2021-04-07,45741000,23,19466,163491,41046,123038,0.09,0.27
Africa,Uganda,2021-04-08,45741000,16,12978,176469,41062,136016,0.09,0.3
Africa,Uganda,2021-04-10,45741000,27,,180969,41113,136016,0.09,0.3
Africa,Uganda,2021-04-11,45741000,27,8440,189409,41140,144456,0.09,0.32
Africa,Uganda,2021-04-12,45741000,34,7890,197299,41174,152346,0.09,0.33
Africa,Uganda,2021-04-13,45741000,30,9409,206708,41204,161755,0.09,0.35
Africa,Uganda,2021-04-14,45741000,33,14185,220893,41237,175940,0.09,0.38
Africa,Uganda,2021-04-16,45741000,47,,227691,41310,175940,0.09,0.38
Africa,Uganda,2021-04-17,45741000,30,4823,232514,41340,180763,0.09,0.4
Africa,Uganda,2021-04-18,45741000,38,7103,239617,41378,187866,0.09,0.41
Africa,Uganda,2021-04-19,45741000,18,6322,245939,41396,194188,0.09,0.42
Africa,Uganda,2021-04-20,45741000,26,7623,253562,41422,201811,0.09,0.44
Africa,Uganda,2021-04-21,45741000,53,14755,268317,41475,216566,0.09,0.47
Africa,Uganda,2021-04-24,45741000,0,,276306,41575,216566,0.09,0.47
Africa,Uganda,2021-04-26,45741000,60,,304030,41715,216566,0.09,0.47
Africa,Uganda,2021-04-27,45741000,22,17320,321350,41737,233886,0.09,0.51
Africa,Uganda,2021-04-28,45741000,29,8727,330077,41766,242613,0.09,0.53
Europe,Ukraine,2021-02-24,43733759,5990,,159,1364861,,3.12,
Europe,Ukraine,2021-02-25,43733759,8278,1179,1338,1373139,1179,3.14,0.0
Europe,Ukraine,2021-02-26,43733759,8134,1713,3051,1381273,2892,3.16,0.01
Europe,Ukraine,2021-02-27,43733759,8297,90,3141,1389570,2982,3.18,0.01
Europe,Ukraine,2021-03-01,43733759,4406,,4905,1399934,2982,3.2,0.01
Europe,Ukraine,2021-03-02,43733759,5460,1983,6888,1405394,4965,3.21,0.01
Europe,Ukraine,2021-03-03,43733759,7354,2680,9568,1412748,7645,3.23,0.02
Europe,Ukraine,2021-03-04,43733759,10179,2913,12481,1422927,10558,3.25,0.02
Europe,Ukraine,2021-03-05,43733759,10273,3277,15758,1433200,13835,3.28,0.03
Europe,Ukraine,2021-03-06,43733759,9257,1279,17037,1442457,15114,3.3,0.03
Europe,Ukraine,2021-03-07,43733759,7284,910,17947,1449741,16024,3.31,0.04
Europe,Ukraine,2021-03-08,43733759,5680,1171,19118,1455421,17195,3.33,0.04
Europe,Ukraine,2021-03-09,43733759,3364,4362,23480,1458785,21557,3.34,0.05
Europe,Ukraine,2021-03-10,43733759,6480,5898,29378,1465265,27455,3.35,0.06
Europe,Ukraine,2021-03-11,43733759,9187,8859,38237,1474452,36314,3.37,0.08
Europe,Ukraine,2021-03-12,43733759,13045,9304,47541,1487497,45618,3.4,0.1
Europe,Ukraine,2021-03-13,43733759,13376,3596,51137,1500873,49214,3.43,0.11
Europe,Ukraine,2021-03-14,43733759,9110,2018,53155,1509983,51232,3.45,0.12
Europe,Ukraine,2021-03-15,43733759,6882,8928,62083,1516865,60160,3.47,0.14
Europe,Ukraine,2021-03-17,43733759,11921,,92714,1538516,60160,3.52,0.14
Europe,Ukraine,2021-03-19,43733759,15937,,104342,1569596,60160,3.59,0.14
Europe,Ukraine,2021-03-20,43733759,15376,3968,108310,1584972,64128,3.62,0.15
Europe,Ukraine,2021-03-21,43733759,11229,2715,111025,1596201,66843,3.65,0.15
Europe,Ukraine,2021-03-22,43733759,7982,10904,121929,1604183,77747,3.67,0.18
Europe,Ukraine,2021-03-23,43733759,11564,33658,155587,1615747,111405,3.69,0.25
Europe,Ukraine,2021-03-25,43733759,16762,,192264,1646775,111405,3.77,0.25
Europe,Ukraine,2021-03-28,43733759,12041,,198465,1694568,111405,3.87,0.25
Europe,Ukraine,2021-03-29,43733759,8468,14433,212898,1703036,125838,3.89,0.29
Europe,Ukraine,2021-03-30,43733759,10648,18668,231566,1713684,144506,3.92,0.33
Europe,Ukraine,2021-03-31,43733759,11345,17170,248736,1725029,161676,3.94,0.37
Europe,Ukraine,2021-04-01,43733759,17681,19099,267835,1742710,180775,3.98,0.41
Europe,Ukraine,2021-04-02,43733759,20003,18812,286647,1762713,199587,4.03,0.46
Europe,Ukraine,2021-04-04,43733759,13858,,291826,1797027,199587,4.11,0.46
Europe,Ukraine,2021-04-05,43733759,10300,12856,304682,1807327,212443,4.13,0.49
Europe,Ukraine,2021-04-06,43733759,13398,15583,320265,1820725,228026,4.16,0.52
Europe,Ukraine,2021-04-07,43733759,15535,14313,334578,1836260,242339,4.2,0.55
Europe,Ukraine,2021-04-08,43733759,19546,18569,353147,1855806,260908,4.24,0.6
Europe,Ukraine,2021-04-09,43733759,19799,19858,373005,1875605,280766,4.29,0.64
Europe,Ukraine,2021-04-10,43733759,17587,4048,377053,1893192,284814,4.33,0.65
Europe,Ukraine,2021-04-11,43733759,12238,1216,378269,1905430,286030,4.36,0.65
Europe,Ukraine,2021-04-12,43733759,7985,10135,388404,1913415,296165,4.38,0.68
Europe,Ukraine,2021-04-13,43733759,11809,15152,403556,1925224,311317,4.4,0.71
Europe,Ukraine,2021-04-14,43733759,14677,15744,419300,1939901,327061,4.44,0.75
Europe,Ukraine,2021-04-15,43733759,16553,13520,432820,1956454,340581,4.47,0.78
Europe,Ukraine,2021-04-16,43733759,17602,13044,445864,1974056,353625,4.51,0.81
Europe,Ukraine,2021-04-17,43733759,15104,3333,449197,1989160,356958,4.55,0.82
Europe,Ukraine,2021-04-18,43733759,10407,1453,450650,1999567,358411,4.57,0.82
Europe,Ukraine,2021-04-19,43733759,6630,12144,462794,2006197,370555,4.59,0.85
Europe,Ukraine,2021-04-20,43733759,9060,15042,477836,2015257,385597,4.61,0.88
Europe,Ukraine,2021-04-21,43733759,12287,14044,491880,2027544,399641,4.64,0.91
Europe,Ukraine,2021-04-22,43733759,16357,16169,508049,2043901,415810,4.67,0.95
Europe,Ukraine,2021-04-23,43733759,14400,14339,522388,2058301,430149,4.71,0.98
Europe,Ukraine,2021-04-25,43733759,8058,,528033,2079200,430149,4.75,0.98
Europe,Ukraine,2021-04-26,43733759,5184,11100,539133,2084384,441249,4.77,1.01
Europe,Ukraine,2021-04-27,43733759,8037,19590,558723,2092421,460839,4.78,1.05
Europe,Ukraine,2021-04-28,43733759,9709,70469,629192,2102130,531308,4.81,1.21
Europe,Ukraine,2021-04-29,43733759,11750,73376,702568,2113880,604684,4.83,1.38
Europe,Ukraine,2021-04-30,43733759,10190,49985,752553,2124070,654669,4.86,1.5
Asia,United Arab Emirates,2021-01-05,9890400,1967,,826301,216699,,2.19,
Asia,United Arab Emirates,2021-01-06,9890400,2067,0,826301,218766,0,2.21,0.0
Asia,United Arab Emirates,2021-01-07,9890400,2988,61396,887697,221754,61396,2.24,0.62
Asia,United Arab Emirates,2021-01-08,9890400,2950,53859,941556,224704,115255,2.27,1.17
Asia,United Arab Emirates,2021-01-09,9890400,2998,78793,1020349,227702,194048,2.3,1.96
Asia,United Arab Emirates,2021-01-10,9890400,2876,66219,1086568,230578,260267,2.33,2.63
Asia,United Arab Emirates,2021-01-11,9890400,2404,80683,1167251,232982,340950,2.36,3.45
Asia,United Arab Emirates,2021-01-12,9890400,3243,108401,1275652,236225,449351,2.39,4.54
Asia,United Arab Emirates,2021-01-13,9890400,3362,118928,1394580,239587,568279,2.42,5.75
Asia,United Arab Emirates,2021-01-14,9890400,3382,133253,1527833,242969,701532,2.46,7.09
Asia,United Arab Emirates,2021-01-15,9890400,3407,138154,1665987,246376,839686,2.49,8.49
Asia,United Arab Emirates,2021-01-16,9890400,3432,131939,1797926,249808,971625,2.53,9.82
Asia,United Arab Emirates,2021-01-17,9890400,3453,84852,1882778,253261,1056477,2.56,10.68
Asia,United Arab Emirates,2021-01-18,9890400,3471,88743,1971521,256732,1145220,2.6,11.58
Asia,United Arab Emirates,2021-01-19,9890400,3491,93846,2065367,260223,1239066,2.63,12.53
Asia,United Arab Emirates,2021-01-20,9890400,3506,95783,2161150,263729,1334849,2.67,13.5
Asia,United Arab Emirates,2021-01-21,9890400,3529,84919,2246069,267258,1419768,2.7,14.36
Asia,United Arab Emirates,2021-01-22,9890400,3552,93004,2339073,270810,1512772,2.74,15.3
Asia,United Arab Emirates,2021-01-23,9890400,3566,87720,2426793,274376,1600492,2.77,16.18
Asia,United Arab Emirates,2021-01-24,9890400,3579,60991,2487784,277955,1661483,2.81,16.8
Asia,United Arab Emirates,2021-01-25,9890400,3591,83302,2571086,281546,1744785,2.85,17.64
Asia,United Arab Emirates,2021-01-26,9890400,3601,106589,2677675,285147,1851374,2.88,18.72
Asia,United Arab Emirates,2021-01-27,9890400,3939,86770,2764445,289086,1938144,2.92,19.6
Asia,United Arab Emirates,2021-01-28,9890400,3966,104200,2868645,293052,2042344,2.96,20.65
Asia,United Arab Emirates,2021-01-29,9890400,3962,137956,3006601,297014,2180300,3.0,22.04
Asia,United Arab Emirates,2021-01-30,9890400,3647,107561,3114162,300661,2287861,3.04,23.13
Asia,United Arab Emirates,2021-01-31,9890400,2948,220000,3334162,303609,2507861,3.07,25.36
Asia,United Arab Emirates,2021-02-01,9890400,2730,106615,3440777,306339,2614476,3.1,26.43
Asia,United Arab Emirates,2021-02-02,9890400,3310,123740,3564517,309649,2738216,3.13,27.69
Asia,United Arab Emirates,2021-02-03,9890400,3977,127074,3691591,313626,2865290,3.17,28.97
Asia,United Arab Emirates,2021-02-04,9890400,3249,157783,3849374,316875,3023073,3.2,30.57
Asia,United Arab Emirates,2021-02-05,9890400,3251,158786,4008160,320126,3181859,3.24,32.17
Asia,United Arab Emirates,2021-02-06,9890400,3276,193187,4201347,323402,3375046,3.27,34.12
Asia,United Arab Emirates,2021-02-07,9890400,3093,112521,4313868,326495,3487567,3.3,35.26
Asia,United Arab Emirates,2021-02-08,9890400,2798,99781,4413649,329293,3587348,3.33,36.27
Asia,United Arab Emirates,2021-02-09,9890400,3310,113495,4527144,332603,3700843,3.36,37.42
Asia,United Arab Emirates,2021-02-10,9890400,3539,157514,4684658,336142,3858357,3.4,39.01
Asia,United Arab Emirates,2021-02-11,9890400,3525,107550,4792208,339667,3965907,3.43,40.1
Asia,United Arab Emirates,2021-02-12,9890400,3307,109587,4901795,342974,4075494,3.47,41.21
Asia,United Arab Emirates,2021-02-13,9890400,2631,103469,5005264,345605,4178963,3.49,42.25
Asia,United Arab Emirates,2021-02-14,9890400,3167,49967,5055231,348772,4228930,3.53,42.76
Asia,United Arab Emirates,2021-02-15,9890400,3123,31604,5086835,351895,4260534,3.56,43.08
Asia,United Arab Emirates,2021-02-16,9890400,3236,111890,5198725,355131,4372424,3.59,44.21
Asia,United Arab Emirates,2021-02-17,9890400,3452,85681,5284406,358583,4458105,3.63,45.08
Asia,United Arab Emirates,2021-02-18,9890400,3294,89324,5373730,361877,4547429,3.66,45.98
Asia,United Arab Emirates,2021-02-19,9890400,3140,93101,5466831,365017,4640530,3.69,46.92
Asia,United Arab Emirates,2021-02-20,9890400,3158,86560,5553391,368175,4727090,3.72,47.79
Asia,United Arab Emirates,2021-02-21,9890400,2250,951,5554342,370425,4728041,3.75,47.8
Asia,United Arab Emirates,2021-02-22,9890400,2105,3451,5557793,372530,4731492,3.77,47.84
Asia,United Arab Emirates,2021-02-23,9890400,3005,110471,5668264,375535,4841963,3.8,48.96
Asia,United Arab Emirates,2021-02-24,9890400,3102,93199,5761463,378637,4935162,3.83,49.9
Asia,United Arab Emirates,2021-02-25,9890400,3025,84573,5846036,381662,5019735,3.86,50.75
Asia,United Arab Emirates,2021-02-26,9890400,3498,87263,5933299,385160,5106998,3.89,51.64
Asia,United Arab Emirates,2021-02-27,9890400,3434,81790,6015089,388594,5188788,3.93,52.46
Asia,United Arab Emirates,2021-02-28,9890400,2930,5372,6020461,391524,5194160,3.96,52.52
Asia,United Arab Emirates,2021-03-01,9890400,2526,7956,6028417,394050,5202116,3.98,52.6
Asia,United Arab Emirates,2021-03-02,9890400,2721,66539,6094956,396771,5268655,4.01,53.27
Asia,United Arab Emirates,2021-03-03,9890400,2692,73374,6168330,399463,5342029,4.04,54.01
Asia,United Arab Emirates,2021-03-04,9890400,2742,35674,6204004,402205,5377703,4.07,54.37
Asia,United Arab Emirates,2021-03-05,9890400,3072,31312,6235316,405277,5409015,4.1,54.69
Asia,United Arab Emirates,2021-03-06,9890400,2959,30544,6265860,408236,5439559,4.13,55.0
Asia,United Arab Emirates,2021-03-07,9890400,2613,7149,6273009,410849,5446708,4.15,55.07
Asia,United Arab Emirates,2021-03-08,9890400,2483,14742,6287751,413332,5461450,4.18,55.22
Asia,United Arab Emirates,2021-03-09,9890400,2373,37460,6325211,415705,5498910,4.2,55.6
Asia,United Arab Emirates,2021-03-10,9890400,2204,42650,6367861,417909,5541560,4.23,56.03
Asia,United Arab Emirates,2021-03-11,9890400,2087,39489,6407350,419996,5581049,4.25,56.43
Asia,United Arab Emirates,2021-03-12,9890400,2250,55537,6462887,422246,5636586,4.27,56.99
Asia,United Arab Emirates,2021-03-13,9890400,2159,53836,6516723,424405,5690422,4.29,57.53
Asia,United Arab Emirates,2021-03-14,9890400,1992,24189,6540912,426397,5714611,4.31,57.78
Asia,United Arab Emirates,2021-03-15,9890400,1898,37969,6578881,428295,5752580,4.33,58.16
Asia,United Arab Emirates,2021-03-16,9890400,2018,89746,6668627,430313,5842326,4.35,59.07
Asia,United Arab Emirates,2021-03-17,9890400,2051,161742,6830369,432364,6004068,4.37,60.71
Asia,United Arab Emirates,2021-03-18,9890400,2101,150097,6980466,434465,6154165,4.39,62.22
Asia,United Arab Emirates,2021-03-19,9890400,2160,143680,7124146,436625,6297845,4.41,63.68
Asia,United Arab Emirates,2021-03-20,9890400,2013,56910,7181056,438638,6354755,4.43,64.25
Asia,United Arab Emirates,2021-03-21,9890400,1717,117712,7298768,440355,6472467,4.45,65.44
Asia,United Arab Emirates,2021-03-22,9890400,1871,75957,7374725,442226,6548424,4.47,66.21
Asia,United Arab Emirates,2021-03-23,9890400,2172,103156,7477881,444398,6651580,4.49,67.25
Asia,United Arab Emirates,2021-03-24,9890400,2196,125447,7603328,446594,6777027,4.52,68.52
Asia,United Arab Emirates,2021-03-25,9890400,2043,127047,7730375,448637,6904074,4.54,69.81
Asia,United Arab Emirates,2021-03-26,9890400,2128,69142,7799517,450765,6973216,4.56,70.5
Asia,United Arab Emirates,2021-03-27,9890400,2304,160165,7959682,453069,7133381,4.58,72.12
Asia,United Arab Emirates,2021-03-28,9890400,2128,122069,8081751,455197,7255450,4.6,73.36
Asia,United Arab Emirates,2021-03-29,9890400,1874,52090,8133841,457071,7307540,4.62,73.89
Asia,United Arab Emirates,2021-03-30,9890400,2289,86942,8220783,459360,7394482,4.64,74.76
Asia,United Arab Emirates,2021-03-31,9890400,2084,87686,8308469,461444,7482168,4.67,75.65
Asia,United Arab Emirates,2021-04-01,9890400,2315,82833,8391302,463759,7565001,4.69,76.49
Asia,United Arab Emirates,2021-04-02,9890400,2180,100080,8491382,465939,7665081,4.71,77.5
Asia,United Arab Emirates,2021-04-03,9890400,2084,67909,8559291,468023,7732990,4.73,78.19
Asia,United Arab Emirates,2021-04-04,9890400,2113,19688,8578979,470136,7752678,4.75,78.39
Asia,United Arab Emirates,2021-04-05,9890400,2012,17743,8596722,472148,7770421,4.77,78.57
Asia,United Arab Emirates,2021-04-06,9890400,1988,62781,8659503,474136,7833202,4.79,79.2
Asia,United Arab Emirates,2021-04-07,9890400,1883,47570,8707073,476019,7880772,4.81,79.68
Asia,United Arab Emirates,2021-04-08,9890400,2112,182498,8889571,478131,8063270,4.83,81.53
Asia,United Arab Emirates,2021-04-09,9890400,1875,33972,8923543,480006,8097242,4.85,81.87
Asia,United Arab Emirates,2021-04-10,9890400,1931,51471,8975014,481937,8148713,4.87,82.39
Asia,United Arab Emirates,2021-04-11,9890400,1810,30430,9005444,483747,8179143,4.89,82.7
Asia,United Arab Emirates,2021-04-12,9890400,1928,32479,9037923,485675,8211622,4.91,83.03
Asia,United Arab Emirates,2021-04-13,9890400,2022,118805,9156728,487697,8330427,4.93,84.23
Asia,United Arab Emirates,2021-04-14,9890400,1798,138734,9295462,489495,8469161,4.95,85.63
Asia,United Arab Emirates,2021-04-15,9890400,1928,91882,9387344,491423,8561043,4.97,86.56
Asia,United Arab Emirates,2021-04-16,9890400,1843,102340,9489684,493266,8663383,4.99,87.59
Asia,United Arab Emirates,2021-04-17,9890400,1958,111779,9601463,495224,8775162,5.01,88.72
Asia,United Arab Emirates,2021-04-18,9890400,1930,28737,9630200,497154,8803899,5.03,89.01
Asia,United Arab Emirates,2021-04-19,9890400,1803,45005,9675205,498957,8848904,5.04,89.47
Asia,United Arab Emirates,2021-04-21,9890400,1931,,9900002,502791,8848904,5.08,89.47
Asia,United Arab Emirates,2021-04-22,9890400,2081,101239,10001241,504872,8950143,5.1,90.49
Asia,United Arab Emirates,2021-04-23,9890400,1973,193025,10194266,506845,9143168,5.12,92.44
Asia,United Arab Emirates,2021-04-25,9890400,1813,,10215846,510738,9143168,5.16,92.44
